LncRNAs	LncRNA1_id	Region	Organism
TCONS_00047695	hsa_TCONS_00047695	CB vs HIP	Human
TCONS_00047742	hsa_TCONS_00047742	CB vs HIP	Human
TCONS_00047743	hsa_TCONS_00047743	CB vs HIP	Human
TCONS_00047765	hsa_TCONS_00047765	CB vs HIP	Human
TCONS_00047806	hsa_TCONS_00047806	CB vs HIP	Human
TCONS_00047816	hsa_TCONS_00047816	CB vs HIP	Human
TCONS_00047853	hsa_TCONS_00047853	CB vs HIP	Human
TCONS_00047910	hsa_TCONS_00047910	CB vs HIP	Human
TCONS_00047979	hsa_TCONS_00047979	CB vs HIP	Human
TCONS_00047982	hsa_TCONS_00047982	CB vs HIP	Human
TCONS_00048024	hsa_TCONS_00048024	CB vs HIP	Human
TCONS_00048064	hsa_TCONS_00048064	CB vs HIP	Human
TCONS_00048142	hsa_TCONS_00048142	CB vs HIP	Human
TCONS_00048143	hsa_TCONS_00048143	CB vs HIP	Human
TCONS_00048429	hsa_TCONS_00048429	CB vs HIP	Human
TCONS_00048430	hsa_TCONS_00048430	CB vs HIP	Human
TCONS_00048587	hsa_TCONS_00048587	CB vs HIP	Human
TCONS_00048595	hsa_TCONS_00048595	CB vs HIP	Human
TCONS_00048640	hsa_TCONS_00048640	CB vs HIP	Human
TCONS_00048641	hsa_TCONS_00048641	CB vs HIP	Human
TCONS_00048745	hsa_TCONS_00048745	CB vs HIP	Human
TCONS_00049056	hsa_TCONS_00049056	CB vs HIP	Human
TCONS_00049218	hsa_TCONS_00049218	CB vs HIP	Human
TCONS_00049231	hsa_TCONS_00049231	CB vs HIP	Human
TCONS_00049418	hsa_TCONS_00049418	CB vs HIP	Human
TCONS_00049443	hsa_TCONS_00049443	CB vs HIP	Human
TCONS_00049611	hsa_TCONS_00049611	CB vs HIP	Human
TCONS_00049812	hsa_TCONS_00049812	CB vs HIP	Human
TCONS_00050014	hsa_TCONS_00050014	CB vs HIP	Human
TCONS_00050109	hsa_TCONS_00050109	CB vs HIP	Human
TCONS_00050121	hsa_TCONS_00050121	CB vs HIP	Human
TCONS_00050141	hsa_TCONS_00050141	CB vs HIP	Human
TCONS_00050146	hsa_TCONS_00050146	CB vs HIP	Human
TCONS_00050189	hsa_TCONS_00050189	CB vs HIP	Human
TCONS_00050227	hsa_TCONS_00050227	CB vs HIP	Human
TCONS_00050368	hsa_TCONS_00050368	CB vs HIP	Human
TCONS_00050474	hsa_TCONS_00050474	CB vs HIP	Human
TCONS_00050528	hsa_TCONS_00050528	CB vs HIP	Human
TCONS_00050567	hsa_TCONS_00050567	CB vs HIP	Human
TCONS_00050991	hsa_TCONS_00050991	CB vs HIP	Human
TCONS_00051060	hsa_TCONS_00051060	CB vs HIP	Human
TCONS_00051201	hsa_TCONS_00051201	CB vs HIP	Human
TCONS_00051202	hsa_TCONS_00051202	CB vs HIP	Human
TCONS_00051261	hsa_TCONS_00051261	CB vs HIP	Human
TCONS_00051629	hsa_TCONS_00051629	CB vs HIP	Human
TCONS_00051699	hsa_TCONS_00051699	CB vs HIP	Human
TCONS_00051884	hsa_TCONS_00051884	CB vs HIP	Human
TCONS_00052091	hsa_TCONS_00052091	CB vs HIP	Human
TCONS_00052137	hsa_TCONS_00052137	CB vs HIP	Human
TCONS_00052138	hsa_TCONS_00052138	CB vs HIP	Human
TCONS_00052349	hsa_TCONS_00052349	CB vs HIP	Human
TCONS_00052613	hsa_TCONS_00052613	CB vs HIP	Human
TCONS_00052822	hsa_TCONS_00052822	CB vs HIP	Human
TCONS_00053135	hsa_TCONS_00053135	CB vs HIP	Human
TCONS_00053224	hsa_TCONS_00053224	CB vs HIP	Human
TCONS_00053530	hsa_TCONS_00053530	CB vs HIP	Human
TCONS_00053575	hsa_TCONS_00053575	CB vs HIP	Human
TCONS_00053684	hsa_TCONS_00053684	CB vs HIP	Human
TCONS_00053689	hsa_TCONS_00053689	CB vs HIP	Human
TCONS_00053711	hsa_TCONS_00053711	CB vs HIP	Human
TCONS_00053748	hsa_TCONS_00053748	CB vs HIP	Human
TCONS_00053771	hsa_TCONS_00053771	CB vs HIP	Human
TCONS_00053939	hsa_TCONS_00053939	CB vs HIP	Human
TCONS_00053995	hsa_TCONS_00053995	CB vs HIP	Human
TCONS_00054061	hsa_TCONS_00054061	CB vs HIP	Human
TCONS_00054063	hsa_TCONS_00054063	CB vs HIP	Human
TCONS_00054066	hsa_TCONS_00054066	CB vs HIP	Human
TCONS_00054096	hsa_TCONS_00054096	CB vs HIP	Human
TCONS_00054163	hsa_TCONS_00054163	CB vs HIP	Human
TCONS_00054488	hsa_TCONS_00054488	CB vs HIP	Human
TCONS_00054684	hsa_TCONS_00054684	CB vs HIP	Human
TCONS_00054751	hsa_TCONS_00054751	CB vs HIP	Human
TCONS_00055043	hsa_TCONS_00055043	CB vs HIP	Human
TCONS_00055114	hsa_TCONS_00055114	CB vs HIP	Human
TCONS_00055123	hsa_TCONS_00055123	CB vs HIP	Human
TCONS_00055241	hsa_TCONS_00055241	CB vs HIP	Human
TCONS_00055262	hsa_TCONS_00055262	CB vs HIP	Human
TCONS_00055299	hsa_TCONS_00055299	CB vs HIP	Human
TCONS_00055300	hsa_TCONS_00055300	CB vs HIP	Human
TCONS_00055431	hsa_TCONS_00055431	CB vs HIP	Human
TCONS_00055466	hsa_TCONS_00055466	CB vs HIP	Human
TCONS_00055578	hsa_TCONS_00055578	CB vs HIP	Human
TCONS_00055606	hsa_TCONS_00055606	CB vs HIP	Human
TCONS_00055679	hsa_TCONS_00055679	CB vs HIP	Human
TCONS_00055766	hsa_TCONS_00055766	CB vs HIP	Human
TCONS_00055863	hsa_TCONS_00055863	CB vs HIP	Human
TCONS_00055912	hsa_TCONS_00055912	CB vs HIP	Human
TCONS_00055917	hsa_TCONS_00055917	CB vs HIP	Human
TCONS_00056227	hsa_TCONS_00056227	CB vs HIP	Human
TCONS_00056315	hsa_TCONS_00056315	CB vs HIP	Human
TCONS_00056318	hsa_TCONS_00056318	CB vs HIP	Human
TCONS_00056384	hsa_TCONS_00056384	CB vs HIP	Human
TCONS_00056480	hsa_TCONS_00056480	CB vs HIP	Human
TCONS_00056551	hsa_TCONS_00056551	CB vs HIP	Human
TCONS_00056572	hsa_TCONS_00056572	CB vs HIP	Human
TCONS_00056647	hsa_TCONS_00056647	CB vs HIP	Human
TCONS_00056674	hsa_TCONS_00056674	CB vs HIP	Human
TCONS_00056894	hsa_TCONS_00056894	CB vs HIP	Human
TCONS_00056903	hsa_TCONS_00056903	CB vs HIP	Human
TCONS_00056904	hsa_TCONS_00056904	CB vs HIP	Human
TCONS_00056917	hsa_TCONS_00056917	CB vs HIP	Human
TCONS_00056999	hsa_TCONS_00056999	CB vs HIP	Human
TCONS_00057000	hsa_TCONS_00057000	CB vs HIP	Human
TCONS_00057001	hsa_TCONS_00057001	CB vs HIP	Human
TCONS_00057024	hsa_TCONS_00057024	CB vs HIP	Human
TCONS_00057034	hsa_TCONS_00057034	CB vs HIP	Human
TCONS_00057071	hsa_TCONS_00057071	CB vs HIP	Human
TCONS_00057148	hsa_TCONS_00057148	CB vs HIP	Human
TCONS_00057199	hsa_TCONS_00057199	CB vs HIP	Human
TCONS_00057310	hsa_TCONS_00057310	CB vs HIP	Human
TCONS_00057312	hsa_TCONS_00057312	CB vs HIP	Human
TCONS_00057385	hsa_TCONS_00057385	CB vs HIP	Human
TCONS_00057603	hsa_TCONS_00057603	CB vs HIP	Human
TCONS_00057607	hsa_TCONS_00057607	CB vs HIP	Human
TCONS_00057653	hsa_TCONS_00057653	CB vs HIP	Human
TCONS_00057655	hsa_TCONS_00057655	CB vs HIP	Human
TCONS_00057716	hsa_TCONS_00057716	CB vs HIP	Human
TCONS_00057728	hsa_TCONS_00057728	CB vs HIP	Human
TCONS_00057923	hsa_TCONS_00057923	CB vs HIP	Human
TCONS_00057995	hsa_TCONS_00057995	CB vs HIP	Human
TCONS_00057999	hsa_TCONS_00057999	CB vs HIP	Human
TCONS_00058083	hsa_TCONS_00058083	CB vs HIP	Human
TCONS_00058108	hsa_TCONS_00058108	CB vs HIP	Human
TCONS_00058179	hsa_TCONS_00058179	CB vs HIP	Human
TCONS_00058306	hsa_TCONS_00058306	CB vs HIP	Human
TCONS_00058322	hsa_TCONS_00058322	CB vs HIP	Human
TCONS_00058438	hsa_TCONS_00058438	CB vs HIP	Human
TCONS_00058449	hsa_TCONS_00058449	CB vs HIP	Human
TCONS_00058470	hsa_TCONS_00058470	CB vs HIP	Human
TCONS_00058551	hsa_TCONS_00058551	CB vs HIP	Human
TCONS_00058581	hsa_TCONS_00058581	CB vs HIP	Human
TCONS_00058744	hsa_TCONS_00058744	CB vs HIP	Human
TCONS_00059006	hsa_TCONS_00059006	CB vs HIP	Human
TCONS_00059015	hsa_TCONS_00059015	CB vs HIP	Human
TCONS_00059030	hsa_TCONS_00059030	CB vs HIP	Human
TCONS_00059103	hsa_TCONS_00059103	CB vs HIP	Human
TCONS_00059137	hsa_TCONS_00059137	CB vs HIP	Human
TCONS_00059234	hsa_TCONS_00059234	CB vs HIP	Human
TCONS_00059317	hsa_TCONS_00059317	CB vs HIP	Human
TCONS_00059524	hsa_TCONS_00059524	CB vs HIP	Human
TCONS_00059614	hsa_TCONS_00059614	CB vs HIP	Human
TCONS_00059667	hsa_TCONS_00059667	CB vs HIP	Human
TCONS_00059683	hsa_TCONS_00059683	CB vs HIP	Human
TCONS_00059685	hsa_TCONS_00059685	CB vs HIP	Human
TCONS_00059686	hsa_TCONS_00059686	CB vs HIP	Human
TCONS_00059740	hsa_TCONS_00059740	CB vs HIP	Human
TCONS_00059763	hsa_TCONS_00059763	CB vs HIP	Human
TCONS_00059832	hsa_TCONS_00059832	CB vs HIP	Human
TCONS_00060200	hsa_TCONS_00060200	CB vs HIP	Human
TCONS_00060286	hsa_TCONS_00060286	CB vs HIP	Human
TCONS_00060409	hsa_TCONS_00060409	CB vs HIP	Human
TCONS_00060413	hsa_TCONS_00060413	CB vs HIP	Human
TCONS_00060436	hsa_TCONS_00060436	CB vs HIP	Human
TCONS_00060551	hsa_TCONS_00060551	CB vs HIP	Human
TCONS_00060555	hsa_TCONS_00060555	CB vs HIP	Human
TCONS_00060567	hsa_TCONS_00060567	CB vs HIP	Human
TCONS_00060575	hsa_TCONS_00060575	CB vs HIP	Human
TCONS_00060600	hsa_TCONS_00060600	CB vs HIP	Human
TCONS_00060637	hsa_TCONS_00060637	CB vs HIP	Human
TCONS_00060669	hsa_TCONS_00060669	CB vs HIP	Human
TCONS_00060690	hsa_TCONS_00060690	CB vs HIP	Human
TCONS_00060691	hsa_TCONS_00060691	CB vs HIP	Human
TCONS_00060745	hsa_TCONS_00060745	CB vs HIP	Human
TCONS_00060818	hsa_TCONS_00060818	CB vs HIP	Human
TCONS_00060867	hsa_TCONS_00060867	CB vs HIP	Human
TCONS_00060871	hsa_TCONS_00060871	CB vs HIP	Human
TCONS_00060925	hsa_TCONS_00060925	CB vs HIP	Human
TCONS_00060987	hsa_TCONS_00060987	CB vs HIP	Human
TCONS_00061102	hsa_TCONS_00061102	CB vs HIP	Human
TCONS_00061146	hsa_TCONS_00061146	CB vs HIP	Human
TCONS_00061224	hsa_TCONS_00061224	CB vs HIP	Human
TCONS_00061229	hsa_TCONS_00061229	CB vs HIP	Human
TCONS_00061314	hsa_TCONS_00061314	CB vs HIP	Human
TCONS_00061321	hsa_TCONS_00061321	CB vs HIP	Human
TCONS_00061411	hsa_TCONS_00061411	CB vs HIP	Human
TCONS_00061453	hsa_TCONS_00061453	CB vs HIP	Human
TCONS_00061604	hsa_TCONS_00061604	CB vs HIP	Human
TCONS_00061609	hsa_TCONS_00061609	CB vs HIP	Human
TCONS_00061611	hsa_TCONS_00061611	CB vs HIP	Human
TCONS_00061735	hsa_TCONS_00061735	CB vs HIP	Human
TCONS_00061736	hsa_TCONS_00061736	CB vs HIP	Human
TCONS_00061784	hsa_TCONS_00061784	CB vs HIP	Human
TCONS_00061808	hsa_TCONS_00061808	CB vs HIP	Human
TCONS_00061825	hsa_TCONS_00061825	CB vs HIP	Human
TCONS_00061836	hsa_TCONS_00061836	CB vs HIP	Human
TCONS_00061897	hsa_TCONS_00061897	CB vs HIP	Human
TCONS_00061961	hsa_TCONS_00061961	CB vs HIP	Human
TCONS_00062023	hsa_TCONS_00062023	CB vs HIP	Human
TCONS_00062105	hsa_TCONS_00062105	CB vs HIP	Human
TCONS_00062223	hsa_TCONS_00062223	CB vs HIP	Human
TCONS_00062246	hsa_TCONS_00062246	CB vs HIP	Human
TCONS_00062276	hsa_TCONS_00062276	CB vs HIP	Human
TCONS_00062395	hsa_TCONS_00062395	CB vs HIP	Human
TCONS_00062473	hsa_TCONS_00062473	CB vs HIP	Human
TCONS_00062494	hsa_TCONS_00062494	CB vs HIP	Human
TCONS_00062498	hsa_TCONS_00062498	CB vs HIP	Human
TCONS_00062503	hsa_TCONS_00062503	CB vs HIP	Human
TCONS_00062506	hsa_TCONS_00062506	CB vs HIP	Human
TCONS_00062572	hsa_TCONS_00062572	CB vs HIP	Human
TCONS_00062635	hsa_TCONS_00062635	CB vs HIP	Human
TCONS_00062669	hsa_TCONS_00062669	CB vs HIP	Human
TCONS_00062805	hsa_TCONS_00062805	CB vs HIP	Human
TCONS_00062824	hsa_TCONS_00062824	CB vs HIP	Human
TCONS_00062867	hsa_TCONS_00062867	CB vs HIP	Human
TCONS_00063000	hsa_TCONS_00063000	CB vs HIP	Human
TCONS_00063006	hsa_TCONS_00063006	CB vs HIP	Human
TCONS_00063117	hsa_TCONS_00063117	CB vs HIP	Human
TCONS_00063122	hsa_TCONS_00063122	CB vs HIP	Human
TCONS_00063141	hsa_TCONS_00063141	CB vs HIP	Human
TCONS_00063209	hsa_TCONS_00063209	CB vs HIP	Human
TCONS_00063216	hsa_TCONS_00063216	CB vs HIP	Human
TCONS_00063386	hsa_TCONS_00063386	CB vs HIP	Human
TCONS_00063411	hsa_TCONS_00063411	CB vs HIP	Human
TCONS_00063469	hsa_TCONS_00063469	CB vs HIP	Human
TCONS_00063475	hsa_TCONS_00063475	CB vs HIP	Human
TCONS_00063686	hsa_TCONS_00063686	CB vs HIP	Human
TCONS_00063799	hsa_TCONS_00063799	CB vs HIP	Human
TCONS_00064018	hsa_TCONS_00064018	CB vs HIP	Human
TCONS_00064144	hsa_TCONS_00064144	CB vs HIP	Human
TCONS_00064237	hsa_TCONS_00064237	CB vs HIP	Human
TCONS_00064280	hsa_TCONS_00064280	CB vs HIP	Human
TCONS_00064288	hsa_TCONS_00064288	CB vs HIP	Human
TCONS_00064406	hsa_TCONS_00064406	CB vs HIP	Human
TCONS_00064423	hsa_TCONS_00064423	CB vs HIP	Human
TCONS_00064639	hsa_TCONS_00064639	CB vs HIP	Human
TCONS_00064799	hsa_TCONS_00064799	CB vs HIP	Human
TCONS_00064838	hsa_TCONS_00064838	CB vs HIP	Human
TCONS_00064857	hsa_TCONS_00064857	CB vs HIP	Human
TCONS_00064925	hsa_TCONS_00064925	CB vs HIP	Human
TCONS_00064971	hsa_TCONS_00064971	CB vs HIP	Human
TCONS_00065086	hsa_TCONS_00065086	CB vs HIP	Human
TCONS_00065095	hsa_TCONS_00065095	CB vs HIP	Human
TCONS_00065109	hsa_TCONS_00065109	CB vs HIP	Human
TCONS_00065135	hsa_TCONS_00065135	CB vs HIP	Human
TCONS_00065140	hsa_TCONS_00065140	CB vs HIP	Human
TCONS_00065141	hsa_TCONS_00065141	CB vs HIP	Human
TCONS_00065294	hsa_TCONS_00065294	CB vs HIP	Human
TCONS_00065318	hsa_TCONS_00065318	CB vs HIP	Human
TCONS_00065472	hsa_TCONS_00065472	CB vs HIP	Human
TCONS_00065638	hsa_TCONS_00065638	CB vs HIP	Human
TCONS_00065651	hsa_TCONS_00065651	CB vs HIP	Human
TCONS_00065656	hsa_TCONS_00065656	CB vs HIP	Human
TCONS_00065791	hsa_TCONS_00065791	CB vs HIP	Human
TCONS_00065836	hsa_TCONS_00065836	CB vs HIP	Human
TCONS_00065840	hsa_TCONS_00065840	CB vs HIP	Human
TCONS_00065908	hsa_TCONS_00065908	CB vs HIP	Human
TCONS_00066013	hsa_TCONS_00066013	CB vs HIP	Human
TCONS_00066079	hsa_TCONS_00066079	CB vs HIP	Human
TCONS_00066154	hsa_TCONS_00066154	CB vs HIP	Human
TCONS_00066162	hsa_TCONS_00066162	CB vs HIP	Human
TCONS_00066281	hsa_TCONS_00066281	CB vs HIP	Human
TCONS_00066327	hsa_TCONS_00066327	CB vs HIP	Human
TCONS_00066337	hsa_TCONS_00066337	CB vs HIP	Human
TCONS_00066413	hsa_TCONS_00066413	CB vs HIP	Human
TCONS_00066422	hsa_TCONS_00066422	CB vs HIP	Human
TCONS_00066438	hsa_TCONS_00066438	CB vs HIP	Human
TCONS_00066684	hsa_TCONS_00066684	CB vs HIP	Human
TCONS_00066717	hsa_TCONS_00066717	CB vs HIP	Human
TCONS_00066872	hsa_TCONS_00066872	CB vs HIP	Human
TCONS_00066952	hsa_TCONS_00066952	CB vs HIP	Human
TCONS_00067023	hsa_TCONS_00067023	CB vs HIP	Human
TCONS_00067265	hsa_TCONS_00067265	CB vs HIP	Human
TCONS_00067272	hsa_TCONS_00067272	CB vs HIP	Human
TCONS_00067324	hsa_TCONS_00067324	CB vs HIP	Human
TCONS_00067374	hsa_TCONS_00067374	CB vs HIP	Human
TCONS_00067441	hsa_TCONS_00067441	CB vs HIP	Human
TCONS_00067630	hsa_TCONS_00067630	CB vs HIP	Human
TCONS_00067706	hsa_TCONS_00067706	CB vs HIP	Human
TCONS_00067805	hsa_TCONS_00067805	CB vs HIP	Human
TCONS_00067938	hsa_TCONS_00067938	CB vs HIP	Human
TCONS_00067996	hsa_TCONS_00067996	CB vs HIP	Human
TCONS_00068366	hsa_TCONS_00068366	CB vs HIP	Human
TCONS_00068529	hsa_TCONS_00068529	CB vs HIP	Human
TCONS_00068599	hsa_TCONS_00068599	CB vs HIP	Human
TCONS_00068627	hsa_TCONS_00068627	CB vs HIP	Human
TCONS_00068773	hsa_TCONS_00068773	CB vs HIP	Human
TCONS_00068835	hsa_TCONS_00068835	CB vs HIP	Human
TCONS_00068882	hsa_TCONS_00068882	CB vs HIP	Human
TCONS_00068951	hsa_TCONS_00068951	CB vs HIP	Human
TCONS_00068977	hsa_TCONS_00068977	CB vs HIP	Human
TCONS_00068982	hsa_TCONS_00068982	CB vs HIP	Human
TCONS_00069095	hsa_TCONS_00069095	CB vs HIP	Human
TCONS_00069393	hsa_TCONS_00069393	CB vs HIP	Human
TCONS_00069412	hsa_TCONS_00069412	CB vs HIP	Human
TCONS_00069496	hsa_TCONS_00069496	CB vs HIP	Human
TCONS_00069525	hsa_TCONS_00069525	CB vs HIP	Human
TCONS_00069529	hsa_TCONS_00069529	CB vs HIP	Human
TCONS_00069534	hsa_TCONS_00069534	CB vs HIP	Human
TCONS_00069550	hsa_TCONS_00069550	CB vs HIP	Human
TCONS_00069832	hsa_TCONS_00069832	CB vs HIP	Human
TCONS_00069932	hsa_TCONS_00069932	CB vs HIP	Human
TCONS_00070010	hsa_TCONS_00070010	CB vs HIP	Human
TCONS_00070083	hsa_TCONS_00070083	CB vs HIP	Human
TCONS_00070241	hsa_TCONS_00070241	CB vs HIP	Human
TCONS_00070425	hsa_TCONS_00070425	CB vs HIP	Human
TCONS_00070505	hsa_TCONS_00070505	CB vs HIP	Human
TCONS_00070532	hsa_TCONS_00070532	CB vs HIP	Human
TCONS_00070701	hsa_TCONS_00070701	CB vs HIP	Human
TCONS_00070884	hsa_TCONS_00070884	CB vs HIP	Human
TCONS_00070892	hsa_TCONS_00070892	CB vs HIP	Human
TCONS_00070894	hsa_TCONS_00070894	CB vs HIP	Human
TCONS_00070901	hsa_TCONS_00070901	CB vs HIP	Human
TCONS_00071068	hsa_TCONS_00071068	CB vs HIP	Human
TCONS_00071092	hsa_TCONS_00071092	CB vs HIP	Human
TCONS_00071204	hsa_TCONS_00071204	CB vs HIP	Human
TCONS_00071242	hsa_TCONS_00071242	CB vs HIP	Human
TCONS_00071318	hsa_TCONS_00071318	CB vs HIP	Human
TCONS_00071343	hsa_TCONS_00071343	CB vs HIP	Human
TCONS_00071358	hsa_TCONS_00071358	CB vs HIP	Human
TCONS_00071375	hsa_TCONS_00071375	CB vs HIP	Human
TCONS_00071545	hsa_TCONS_00071545	CB vs HIP	Human
TCONS_00071550	hsa_TCONS_00071550	CB vs HIP	Human
TCONS_00071565	hsa_TCONS_00071565	CB vs HIP	Human
TCONS_00071627	hsa_TCONS_00071627	CB vs HIP	Human
TCONS_00071740	hsa_TCONS_00071740	CB vs HIP	Human
TCONS_00071867	hsa_TCONS_00071867	CB vs HIP	Human
TCONS_00071944	hsa_TCONS_00071944	CB vs HIP	Human
TCONS_00071948	hsa_TCONS_00071948	CB vs HIP	Human
TCONS_00071999	hsa_TCONS_00071999	CB vs HIP	Human
TCONS_00072014	hsa_TCONS_00072014	CB vs HIP	Human
TCONS_00072041	hsa_TCONS_00072041	CB vs HIP	Human
TCONS_00072300	hsa_TCONS_00072300	CB vs HIP	Human
TCONS_00072322	hsa_TCONS_00072322	CB vs HIP	Human
TCONS_00072342	hsa_TCONS_00072342	CB vs HIP	Human
TCONS_00072349	hsa_TCONS_00072349	CB vs HIP	Human
TCONS_00072353	hsa_TCONS_00072353	CB vs HIP	Human
TCONS_00072451	hsa_TCONS_00072451	CB vs HIP	Human
TCONS_00072529	hsa_TCONS_00072529	CB vs HIP	Human
TCONS_00072657	hsa_TCONS_00072657	CB vs HIP	Human
TCONS_00072721	hsa_TCONS_00072721	CB vs HIP	Human
TCONS_00072885	hsa_TCONS_00072885	CB vs HIP	Human
TCONS_00073032	hsa_TCONS_00073032	CB vs HIP	Human
TCONS_00073063	hsa_TCONS_00073063	CB vs HIP	Human
TCONS_00073712	hsa_TCONS_00073712	CB vs HIP	Human
TCONS_00073713	hsa_TCONS_00073713	CB vs HIP	Human
TCONS_00073744	hsa_TCONS_00073744	CB vs HIP	Human
TCONS_00073842	hsa_TCONS_00073842	CB vs HIP	Human
TCONS_00073894	hsa_TCONS_00073894	CB vs HIP	Human
TCONS_00073911	hsa_TCONS_00073911	CB vs HIP	Human
TCONS_00074041	hsa_TCONS_00074041	CB vs HIP	Human
TCONS_00074289	hsa_TCONS_00074289	CB vs HIP	Human
TCONS_00074321	hsa_TCONS_00074321	CB vs HIP	Human
TCONS_00074361	hsa_TCONS_00074361	CB vs HIP	Human
TCONS_00074527	hsa_TCONS_00074527	CB vs HIP	Human
TCONS_00074565	hsa_TCONS_00074565	CB vs HIP	Human
TCONS_00074647	hsa_TCONS_00074647	CB vs HIP	Human
TCONS_00074671	hsa_TCONS_00074671	CB vs HIP	Human
TCONS_00074738	hsa_TCONS_00074738	CB vs HIP	Human
TCONS_00074766	hsa_TCONS_00074766	CB vs HIP	Human
TCONS_00074879	hsa_TCONS_00074879	CB vs HIP	Human
TCONS_00074906	hsa_TCONS_00074906	CB vs HIP	Human
TCONS_00074938	hsa_TCONS_00074938	CB vs HIP	Human
TCONS_00075050	hsa_TCONS_00075050	CB vs HIP	Human
TCONS_00075070	hsa_TCONS_00075070	CB vs HIP	Human
TCONS_00075120	hsa_TCONS_00075120	CB vs HIP	Human
TCONS_00075128	hsa_TCONS_00075128	CB vs HIP	Human
TCONS_00075324	hsa_TCONS_00075324	CB vs HIP	Human
TCONS_00075525	hsa_TCONS_00075525	CB vs HIP	Human
TCONS_00075543	hsa_TCONS_00075543	CB vs HIP	Human
TCONS_00075554	hsa_TCONS_00075554	CB vs HIP	Human
TCONS_00075620	hsa_TCONS_00075620	CB vs HIP	Human
TCONS_00075759	hsa_TCONS_00075759	CB vs HIP	Human
TCONS_00075760	hsa_TCONS_00075760	CB vs HIP	Human
TCONS_00075806	hsa_TCONS_00075806	CB vs HIP	Human
TCONS_00075826	hsa_TCONS_00075826	CB vs HIP	Human
TCONS_00075891	hsa_TCONS_00075891	CB vs HIP	Human
TCONS_00075996	hsa_TCONS_00075996	CB vs HIP	Human
TCONS_00076192	hsa_TCONS_00076192	CB vs HIP	Human
TCONS_00076193	hsa_TCONS_00076193	CB vs HIP	Human
TCONS_00076328	hsa_TCONS_00076328	CB vs HIP	Human
TCONS_00076348	hsa_TCONS_00076348	CB vs HIP	Human
TCONS_00076413	hsa_TCONS_00076413	CB vs HIP	Human
TCONS_00076434	hsa_TCONS_00076434	CB vs HIP	Human
TCONS_00076485	hsa_TCONS_00076485	CB vs HIP	Human
TCONS_00076496	hsa_TCONS_00076496	CB vs HIP	Human
TCONS_00076520	hsa_TCONS_00076520	CB vs HIP	Human
TCONS_00076566	hsa_TCONS_00076566	CB vs HIP	Human
TCONS_00076781	hsa_TCONS_00076781	CB vs HIP	Human
TCONS_00076807	hsa_TCONS_00076807	CB vs HIP	Human
TCONS_00076822	hsa_TCONS_00076822	CB vs HIP	Human
TCONS_00076835	hsa_TCONS_00076835	CB vs HIP	Human
TCONS_00076874	hsa_TCONS_00076874	CB vs HIP	Human
TCONS_00076915	hsa_TCONS_00076915	CB vs HIP	Human
TCONS_00076916	hsa_TCONS_00076916	CB vs HIP	Human
TCONS_00076921	hsa_TCONS_00076921	CB vs HIP	Human
TCONS_00077072	hsa_TCONS_00077072	CB vs HIP	Human
TCONS_00077148	hsa_TCONS_00077148	CB vs HIP	Human
TCONS_00077220	hsa_TCONS_00077220	CB vs HIP	Human
TCONS_00077256	hsa_TCONS_00077256	CB vs HIP	Human
TCONS_00077274	hsa_TCONS_00077274	CB vs HIP	Human
TCONS_00077360	hsa_TCONS_00077360	CB vs HIP	Human
TCONS_00077405	hsa_TCONS_00077405	CB vs HIP	Human
TCONS_00077469	hsa_TCONS_00077469	CB vs HIP	Human
TCONS_00077494	hsa_TCONS_00077494	CB vs HIP	Human
TCONS_00077531	hsa_TCONS_00077531	CB vs HIP	Human
TCONS_00077532	hsa_TCONS_00077532	CB vs HIP	Human
TCONS_00077537	hsa_TCONS_00077537	CB vs HIP	Human
TCONS_00077565	hsa_TCONS_00077565	CB vs HIP	Human
TCONS_00077576	hsa_TCONS_00077576	CB vs HIP	Human
TCONS_00077635	hsa_TCONS_00077635	CB vs HIP	Human
TCONS_00077706	hsa_TCONS_00077706	CB vs HIP	Human
TCONS_00077772	hsa_TCONS_00077772	CB vs HIP	Human
TCONS_00077792	hsa_TCONS_00077792	CB vs HIP	Human
TCONS_00077818	hsa_TCONS_00077818	CB vs HIP	Human
TCONS_00077891	hsa_TCONS_00077891	CB vs HIP	Human
TCONS_00077894	hsa_TCONS_00077894	CB vs HIP	Human
TCONS_00077930	hsa_TCONS_00077930	CB vs HIP	Human
TCONS_00077931	hsa_TCONS_00077931	CB vs HIP	Human
TCONS_00077935	hsa_TCONS_00077935	CB vs HIP	Human
TCONS_00077948	hsa_TCONS_00077948	CB vs HIP	Human
TCONS_00078009	hsa_TCONS_00078009	CB vs HIP	Human
TCONS_00078024	hsa_TCONS_00078024	CB vs HIP	Human
TCONS_00078038	hsa_TCONS_00078038	CB vs HIP	Human
TCONS_00078141	hsa_TCONS_00078141	CB vs HIP	Human
TCONS_00078148	hsa_TCONS_00078148	CB vs HIP	Human
TCONS_00078201	hsa_TCONS_00078201	CB vs HIP	Human
TCONS_00078339	hsa_TCONS_00078339	CB vs HIP	Human
TCONS_00078345	hsa_TCONS_00078345	CB vs HIP	Human
TCONS_00078405	hsa_TCONS_00078405	CB vs HIP	Human
TCONS_00078515	hsa_TCONS_00078515	CB vs HIP	Human
TCONS_00078913	hsa_TCONS_00078913	CB vs HIP	Human
TCONS_00078933	hsa_TCONS_00078933	CB vs HIP	Human
TCONS_00078968	hsa_TCONS_00078968	CB vs HIP	Human
